id,lat,lng,artdtsch,gattungdeutsch,strname,hausnr,standortnr,pflanzjahr,standalter,bezirk,zeit,wassermenge,wassersumme
_v6qqd2w6o,13.4709,52.518280000000004,"Oxelbeere, Schwedische Mehlbeere",MEHLBEERE,Pettenkoferstraße,undefined,PETTENKO,2013.0,6,Friedrichshain-Kreuzberg,2020-06-18 09:03:33.173908+00,5,530
_v78vlrf98,13.29989,52.42127,Winter-Linde,LINDE,Wismarer Straße,40,4916,1992.0,27,Steglitz-Zehlendorf,2020-08-17 18:07:42.921776+00,50,350
_v7ec1l6hq,13.330370000000002,52.60746999999999,Gleditschie 'Skyline',GLEDITSCHIE,Titiseestraße,49,05351-Str,2012.0,7,Reinickendorf,2020-06-16 17:35:37.787172+00,50,100
_v7pvoknz6,13.44909,52.5181,Baum-Hasel,HASEL,Richard-Sorge-Straße,undefined,RICHARD-,1981.0,38,Friedrichshain-Kreuzberg,2020-07-19 19:38:04.772219+00,50,50
_v7qjve1zb,13.31339,52.49626,Sommer-Linde,LINDE,Bayerische Straße,11A,00449,1970.0,49,Charlottenburg-Wilmersdorf,2020-05-29 15:52:19.097121+00,50,100
_v8143hdh9,13.457139999999999,52.508680000000005,"Oxelbeere, Schwedische Mehlbeere",MEHLBEERE,Dirschauer Straße,undefined,DIRSCHAU,1999.0,20,Friedrichshain-Kreuzberg,2020-06-27 16:39:13.582666+00,25,25
_v85rsgydh,13.40804,52.53985,Himalaja-Birke,BIRKE,undefined,undefined,79441,2013.0,6,Pankow,2020-08-14 15:37:22.403363+00,50,100
_v8fj9msm6,13.51176,52.507369999999995,Sommer-Linde,LINDE,undefined,25,24SB41,1982.0,37,Lichtenberg,2020-05-31 10:30:16.659925+00,10,50
_v8gn6d102,13.37677,52.50082,Linde,LINDE,Tempelhofer Ufer,undefined,04445,1991.0,28,Friedrichshain-Kreuzberg,2020-08-23 19:12:23.406393+00,50,250
_v8l9germy,13.376970000000002,52.56626,Spitz-Ahorn,AHORN,Epensteinstraße,12,01173-Str,1955.0,64,Reinickendorf,2020-05-22 13:50:31.739603+00,25,50
_v93n4du1c,13.3059,52.43968,Spitz-Ahorn,AHORN,Holbeinstraße,21,2061,1991.0,28,Steglitz-Zehlendorf,2020-08-17 05:58:18.647907+00,25,25
_v94ifqzky,13.3655,52.49941,Ahornblättrige Platane,PLATANE,Kurfürstenstraße,20,219300,1996.0,23,Mitte,2020-05-22 20:00:07.513271+00,50,50
_v97bjsy98,13.24061,52.44282,Trompetenbaum,TROMPETENBAUM,Argentinische Allee,Vorpl U-Bahn,331,1890.0,129,Steglitz-Zehlendorf,2020-07-02 12:45:48.362063+00,50,50
_v9z853nz2,13.38066,52.491640000000004,Apfel-Dorn,WEIßDORN,Hagelberger Straße,undefined,01792,1997.0,22,Friedrichshain-Kreuzberg,2020-07-30 18:47:58.002533+00,50,175
_va63zu9m6,13.423229999999998,52.48355,Linde,LINDE,Wissmannstraße,16,,1975.0,44,Neukölln,2021-04-14 10:00:00.538745+00,10,10
_vab26poek,13.31083,52.5013,Säulenförmiger Spitz-Ahorn,AHORN,Giesebrechtstraße,8,01553,2019.0,0,Charlottenburg-Wilmersdorf,2020-08-07 20:01:28.930107+00,25,25
_vagm8ikf2,13.4227,52.54816999999999,Kupfer-Felsenbirne,FELSENBIRNE,Gudvanger Straße,undefined,41128,1994.0,25,Pankow,2020-07-05 14:43:56.774048+00,50,50
_valhnj3vf,13.488339999999999,52.53794,"Oxelbeere, Schwedische Mehlbeere",MEHLBEERE,Große-Leege-Straße,undefined,14SB02,2018.0,1,Lichtenberg,2020-05-21 05:53:06.927459+00,25,70
_vb26kf3we,13.369079999999999,52.490159999999996,"Sommer-Eiche, Stiel-Eiche",EICHE,Hochkirchstraße,13,17678,1989.0,30,Tempelhof-Schöneberg,2020-07-29 20:14:19.870768+00,10,240
_vbhp2i4ud,13.46996,52.51733,Pflaumenblättriger Weiss-Dorn,WEIßDORN,undefined,undefined,60114,2017.0,2,Friedrichshain-Kreuzberg,2020-05-22 05:24:40.910986+00,10,160
_vbyxu6k8e,13.33741,52.486880000000006,Echter Rotdorn,WEIßDORN,Bozener Straße,8,17895,1996.0,23,Tempelhof-Schöneberg,2020-06-05 19:03:28.823385+00,50,100
_vc4ama2dc,13.31833,52.468669999999996,Amerikanische Linde,LINDE,Rauenthaler Straße,10,03614,1979.0,40,Charlottenburg-Wilmersdorf,2020-08-16 08:19:02.020209+00,10,15
_vcleqgu31,13.34743,52.478880000000004,Baum-Hasel,HASEL,Ebersstraße,36,17664,2002.0,17,Tempelhof-Schöneberg,2020-06-13 11:38:13.632144+00,10,95
_vcn7g256f,13.44041,52.49406,Ahornblättrige Platane,PLATANE,Ratiborstraße,undefined,03608,1946.0,73,Friedrichshain-Kreuzberg,2020-05-22 08:47:55.365505+00,10,150
_vcrtb06ad,13.26441,52.51644,Blumen-Esche,ESCHE,Ebereschenallee,45,01052,1991.0,28,Charlottenburg-Wilmersdorf,2020-08-13 07:37:45.247315+00,10,10
_vdyoocd1s,13.41104,52.54532,Spitz-Ahorn 'Olmstedt',AHORN,Milastraße,undefined,41965,2012.0,7,Pankow,2020-08-01 10:29:52.930013+00,10,110
_vemnlxqmy,13.30459,52.43408,Gemeine Rosskastanie,ROSSKASTANIE,Weddigenweg,70,004742,1930.0,89,Steglitz-Zehlendorf,2020-08-21 18:20:19.643533+00,25,30
_vepo9t2qh,13.30577,52.501509999999996,Winter-Linde,LINDE,Waitzstraße,ggü. 8,04667,1977.0,42,Charlottenburg-Wilmersdorf,2020-08-08 10:56:20.614951+00,50,100
_ves3wpc6x,13.33945,52.595130000000005,Robinie,ROBINIE,Dannenwalder Weg,6,00921,1966.0,53,Reinickendorf,2020-05-22 19:55:27.780517+00,10,20
_vestyafrr,13.36946,52.552969999999995,Großblättrige Sommerlinde,LINDE,Schulstraße,98,364500,2013.0,6,Mitte,2020-08-31 10:58:47.529383+00,50,300
_vewvu1nr8,13.302520000000001,52.52026,Kaiser-Linde,LINDE,Eosanderstraße,11,01172,1992.0,27,Charlottenburg-Wilmersdorf,2020-05-24 16:43:14.984358+00,25,25
_vf2veasqs,13.37556,52.53892,"Oxelbeere, Schwedische Mehlbeere",MEHLBEERE,Neue Hochstraße,50,373530,1964.0,55,Mitte,2020-06-01 17:34:04.831738+00,5,5
_vfgmjqi51,13.423229999999998,52.48361,Linde,LINDE,Wissmannstraße,15,,1955.0,64,Neukölln,2021-04-14 10:00:25.026265+00,10,10
_vflqbk1p9,13.309270000000001,52.5025,"Berg-Ahorn, Weiss-Ahorn",AHORN,Giesebrechtstraße,18,01553,1980.0,39,Charlottenburg-Wilmersdorf,2020-05-23 15:36:13.485153+00,50,50
_vfn2ohv6h,13.368960000000001,52.55466,Bergahorn 'Bruchem',AHORN,Iranische Straße,4,30635,2013.0,6,Mitte,2020-08-27 12:25:46.477591+00,50,375
_vg4f8yexf,13.395920000000002,52.52911999999999,Winter-Linde,LINDE,Torstraße,163,194800,1994.0,25,Mitte,2020-06-25 10:29:18.712986+00,50,150
_vg6clmk77,13.35865,52.53317,Echter Rotdorn,WEIßDORN,Kruppstraße,2,223020,1995.0,24,Mitte,2020-08-03 08:37:05.000612+00,10,10
_vg6yok38b,13.47163,52.51708000000001,Pflaumenblättriger Weiss-Dorn,WEIßDORN,undefined,undefined,60114,2013.0,6,Friedrichshain-Kreuzberg,2020-05-22 05:27:05.922511+00,10,160
_vgjjt8djw,13.3322,52.440259999999995,Spitz-Ahorn,AHORN,Calandrellistraße,ggü 19,000830,1989.0,30,Steglitz-Zehlendorf,2020-05-22 13:47:01.56846+00,25,25
_vh4px8siv,13.4271,52.50306,Rot-/Weißdorn,WEIßDORN,Muskauer Straße,undefined,03161,1989.0,30,Friedrichshain-Kreuzberg,2020-05-21 09:33:46.199943+00,25,25
_vh6vmt4bl,13.34635,52.48692,Sommer-Linde,LINDE,Wartburgstraße,41,17808,1994.0,25,Tempelhof-Schöneberg,2020-08-09 18:52:40.425684+00,10,120
_vh8ut4kil,13.43419,52.499559999999995,Linde,LINDE,Skalitzer Straße,undefined,04193,1954.0,65,Friedrichshain-Kreuzberg,2020-08-24 10:42:26.891638+00,25,25
_vhkcpx0dh,13.4035,52.53395,Winter-Linde,LINDE,Zionskirchstraße,34,197900,1992.0,27,Mitte,2020-06-20 09:07:25.472228+00,50,195
_vhs6sa3vk,13.407570000000002,52.5857,Linde,LINDE,Waldowstraße,undefined,43445,1984.0,35,Pankow,2020-08-13 15:34:13.000326+00,50,1965
_vhu4hk47l,13.34786,52.539469999999994,Japan-Birke,BIRKE,Buchstraße,5,366700,1970.0,49,Mitte,2020-06-17 15:47:38.152852+00,25,25
_vhz9nqwu4,13.497229999999998,52.51798,Echter Rotdorn,WEIßDORN,Wotanstraße,undefined,21SB49,2014.0,5,Lichtenberg,2020-08-11 18:14:34.702502+00,25,205
_vi3ojxntb,13.31531,52.467859999999995,Silber-Linde,LINDE,Ludwig-Barnay-Platz,10,07062,1965.0,54,Charlottenburg-Wilmersdorf,2020-05-20 21:35:40.428964+00,50,50
_vi58bb6lm,13.301820000000001,52.44546999999999,Sommer-Linde,LINDE,Tietzenweg,24,004496,1986.0,33,Steglitz-Zehlendorf,2020-06-21 05:12:26.220574+00,10,10
_vjiddpdpw,13.414729999999999,52.547619999999995,Spitz-Ahorn,AHORN,Stargarder Straße,undefined,42762,1990.0,29,Pankow,2020-08-21 00:51:08.514878+00,25,25
_vjoqqc7na,13.393329999999999,52.58562,"Sommer-Eiche, Stiel-Eiche",EICHE,Eichenstraße,undefined,40688,1984.0,35,Pankow,2020-05-21 04:55:03.029869+00,10,35
_vjpky5pe6,13.344729999999998,52.54871,"Oxelbeere, Schwedische Mehlbeere",MEHLBEERE,Guineastraße,8,370000,1937.0,82,Mitte,2020-07-30 18:13:20.648381+00,25,25
_vjtpcbcuy,13.402629999999998,52.56436,Winter-Linde,LINDE,Heynstraße,undefined,41301,1999.0,20,Pankow,2020-08-16 10:33:07.281981+00,50,75
_vlc4oger0,13.44285,52.5328,Spitz-Ahorn,AHORN,Kniprodestraße,undefined,05738,1990.0,29,Pankow,2020-06-04 19:17:33.305398+00,10,20
_vlhba1xub,13.294189999999999,52.51271,Amerikanische Rot-Eiche,EICHE,Wundtstraße,8,04968,1990.0,29,Charlottenburg-Wilmersdorf,2020-06-18 13:59:38.918313+00,10,390
_vlihxnvya,13.38204,52.46781,Spiegelrinden-Kirsche,undefined,Sennockstraße,21,4146,1993.0,26,Tempelhof-Schöneberg,2020-08-06 05:49:02.943872+00,25,25
_vlt4olga6,13.306870000000002,52.514630000000004,Fächerblattbaum,GINKGO,Richard-Wagner-Straße,ggü. 25,03697,1982.0,37,Charlottenburg-Wilmersdorf,2020-06-28 07:50:20.253927+00,50,50
_vm8g4xd38,13.368210000000001,52.5483,Chinesische Wild-Birne,BIRNE,Schererstraße,12,364300,2000.0,19,Mitte,2020-05-24 11:30:02.547657+00,5,5
_vn2uquazl,13.370020000000002,52.474630000000005,"Berg-Ahorn, Weiss-Ahorn",AHORN,Werner-Voß-Damm,54,4800,2000.0,19,Tempelhof-Schöneberg,2020-08-09 20:11:06.400752+00,25,25
_vnatjwyah,13.5286,52.48425,Spitz-Ahorn 'Cleveland',AHORN,Godesberger Straße,undefined,31SB09,1998.0,21,Lichtenberg,2020-11-17 07:47:44.149655+00,50,50
_vnipbqggf,13.414420000000002,52.54749,Spitz-Ahorn,AHORN,Stargarder Straße,undefined,42762,1990.0,29,Pankow,2020-08-25 16:26:45.487272+00,10,10
_vnm6isgzj,13.290970000000002,52.514590000000005,Ahornblättrige Platane,PLATANE,Danckelmannstraße,46,00919,2004.0,15,Charlottenburg-Wilmersdorf,2020-05-24 20:04:46.465288+00,10,45
_vnry8skor,13.528720000000002,52.481759999999994,Silber-Linde,LINDE,Drachenfelsstraße,6,31SB07,2004.0,15,Lichtenberg,2020-06-02 17:53:41.99726+00,25,50
_vo2no0g8t,13.379660000000001,52.493719999999996,Linde,LINDE,Möckernstraße,undefined,03096,1952.0,67,Friedrichshain-Kreuzberg,2020-06-04 17:58:53.612503+00,50,75
_vocw8zwfh,13.473410000000001,52.492619999999995,"Sommer-Eiche, Stiel-Eiche",EICHE,undefined,undefined,60335,1942.0,77,Friedrichshain-Kreuzberg,2020-06-03 12:22:18.158226+00,10,10
_vofw4fo05,13.32518,52.46986,Gemeine Rosskastanie,ROSSKASTANIE,Stubenrauchstraße,9,17819,1935.0,84,Tempelhof-Schöneberg,2020-06-07 05:44:13.914928+00,50,50
_voraz5wag,13.369079999999999,52.490359999999995,Sommer-Linde,LINDE,Hochkirchstraße,12,17678,1965.0,54,Tempelhof-Schöneberg,2020-06-01 20:10:13.31452+00,10,35
_vp2axxl9r,13.4481,52.478840000000005,Linde,LINDE,Stuttgarter Straße,44,,1980.0,39,Neukölln,2020-05-21 12:51:35.093121+00,10,10
_vpa1vc7hj,13.463560000000001,52.51849,Pflaumenblättriger Weiss-Dorn,WEIßDORN,undefined,undefined,60114,2013.0,6,Friedrichshain-Kreuzberg,2020-07-24 05:02:21.561646+00,50,300
_vq738uk3m,13.362070000000001,52.45607,Trauben-Eiche,EICHE,Arnulfstraße,24,,1957.0,62,Tempelhof-Schöneberg,2020-05-23 16:52:34.362805+00,5,5
_vqf9j3na4,13.408420000000001,52.49168,Spitz-Ahorn 'Royal Red',AHORN,Fontanepromenade,undefined,01324,2008.0,11,Friedrichshain-Kreuzberg,2020-05-22 06:37:18.000561+00,25,50
_vqmy3uq6e,13.38689,52.48744,Hainbuche,HAINBUCHE,Am Tempelhofer Berg,undefined,00258,1999.0,20,Friedrichshain-Kreuzberg,2020-05-20 09:11:50.839326+00,10,130
_vqzyyk8t2,13.418429999999999,52.56081,Vogelbeere,MEHLBEERE,Trelleborger Straße,undefined,43338,1984.0,35,Pankow,2020-08-05 11:57:17.222172+00,50,50
_vr02ev709,13.43144,52.50151999999999,Rot-/Weißdorn,WEIßDORN,Muskauer Straße,undefined,03161,1999.0,20,Friedrichshain-Kreuzberg,2020-07-08 16:51:51.382961+00,50,50
_vr4ipa7ak,13.44372,52.48004,Winter-Linde,LINDE,Sonnenallee,129,16253,1982.0,37,Neukölln,2020-06-12 12:48:29.433809+00,25,50
_vrbbudi47,13.36043,52.5455,Winter-Linde,LINDE,Müllerstraße,156,30583,1982.0,37,Mitte,2020-08-16 11:23:15.567233+00,25,30
_vrqu2w2pg,13.315879999999998,52.46635,Winter-Linde,LINDE,Paulsenstraße,26,003419,1965.0,54,Steglitz-Zehlendorf,2020-08-19 17:51:06.007728+00,10,10
_vrwucz77p,13.44866,52.490469999999995,Pyramiden-Hainbuche,HAINBUCHE,Karl-Kunger-Straße,undefined,10144,2019.0,0,Treptow-Köpenick,2020-05-20 10:22:50.845423+00,10,130
_vs9asvbkb,13.292679999999999,52.47618000000001,Winter-Linde 'Greenspire',LINDE,Friedrichshaller Straße,14,01397,2011.0,8,Charlottenburg-Wilmersdorf,2020-05-23 16:19:22.08247+00,10,115
_vsjrq5r1p,13.35232,52.49346,Sommer-Linde,LINDE,Frankenstraße,4,17668,1967.0,52,Tempelhof-Schöneberg,2020-05-22 20:07:57.503858+00,25,125
_vtciesftm,13.379560000000001,52.462619999999994,Winter-Linde,LINDE,Friedrich-Franz-Straße,47,1388,1978.0,41,Tempelhof-Schöneberg,2020-08-15 10:48:22.754605+00,25,25
_vtcqnldkp,13.39291,52.499269999999996,Ahornblättrige Platane,PLATANE,Mehringplatz,undefined,07075,1931.0,88,Friedrichshain-Kreuzberg,2020-06-11 16:16:46.280362+00,25,25
_vtkbxx7eu,13.44505,52.44579,"Süss-Kirsche,Vogel-Kirsche",undefined,Parchimer Allee,104,3395,2005.0,14,Neukölln,2020-05-21 09:50:50.859939+00,25,25
_vtwerukka,13.32651,52.46735,Spitz-Ahorn 'Cleveland',AHORN,Büsingstraße,9,17645,2019.0,0,Tempelhof-Schöneberg,2020-07-03 06:37:55.129948+00,50,50
_vu6bueq8p,13.429860000000001,52.500609999999995,Sommer-Linde,LINDE,Lausitzer Platz,undefined,07050,1980.0,39,Friedrichshain-Kreuzberg,2020-07-12 11:49:43.559721+00,50,50
_vug5tqdwy,13.43834,52.4624,Spitz-Ahorn,AHORN,Wederstraße,59,4745,1999.0,20,Neukölln,2020-09-22 08:13:09.002906+00,5,5
_vutylsk3r,13.49715,52.501000000000005,Ahornblättrige Platane,PLATANE,Marie-Curie-Allee,undefined,24SB29,1996.0,23,Lichtenberg,2020-06-15 14:55:30.17975+00,10,10
_vvi8i94w3,13.523729999999999,52.452619999999996,Säulenförmiger Spitz-Ahorn,AHORN,Rudower Straße,undefined,50224,2000.0,19,Treptow-Köpenick,2020-06-03 18:02:11.456441+00,50,120
_vvifl2q8o,13.428070000000002,52.54713,Winter-Linde,LINDE,Prenzlauer Allee,undefined,42299,2004.0,15,Pankow,2020-06-02 19:22:01.820618+00,10,35
_vvlqpms24,13.258870000000002,52.51501,Pyramiden-Hainbuche,HAINBUCHE,Marathonallee,18/24,02940,2015.0,4,Charlottenburg-Wilmersdorf,2020-05-20 20:42:14.013619+00,25,175
_vw75gbztd,13.27685,52.48464,Silber-Linde,LINDE,Lassenstraße,22,02712,1965.0,54,Charlottenburg-Wilmersdorf,2020-05-20 13:43:35.246414+00,50,150
_vw7sx9m1m,13.263779999999999,52.511540000000004,Blumen-Esche,ESCHE,Länderallee,undefined,02675,1995.0,24,Charlottenburg-Wilmersdorf,2020-08-01 10:21:03.923853+00,50,110
_vwd00oqfg,13.467920000000001,52.51775,Pflaumenblättriger Weiss-Dorn,WEIßDORN,undefined,undefined,60114,2013.0,6,Friedrichshain-Kreuzberg,2020-05-21 22:22:41.043736+00,10,195
_vwdkivwky,13.4307,52.48196,Winter-Linde,LINDE,Erlanger Straße,0,1185,1982.0,37,Neukölln,2020-05-28 18:32:12.273559+00,10,10
_vwl1g35wu,13.39931,52.48915,Linde,LINDE,Baerwaldstraße,undefined,00394,1980.0,39,Friedrichshain-Kreuzberg,2020-08-09 18:19:34.947705+00,10,10
_vwp2npjww,13.41951,52.493480000000005,Dreidorniger Lederhülsenbaum,GLEDITSCHIE,Böckhstraße,undefined,00630,1981.0,38,Friedrichshain-Kreuzberg,2020-07-25 15:24:48.408918+00,25,25
_vx3z2698s,13.304129999999999,52.43416,Gemeine Rosskastanie,ROSSKASTANIE,Weddigenweg,ggü 69,004742,1992.0,27,Steglitz-Zehlendorf,2020-08-10 19:38:32.801097+00,50,110
_vxfc5cmzp,13.429670000000002,52.55594,Vogelbeere,MEHLBEERE,Brauhausstraße,undefined,40416,2005.0,14,Pankow,2020-08-03 13:38:53.260021+00,25,500
_vxgz875z6,13.351389999999999,52.49892,Ahornblättrige Platane,PLATANE,Motzstraße,6,17706,1987.0,32,Tempelhof-Schöneberg,2020-05-24 09:04:32.656026+00,50,100
_vy2ad3elr,13.42946,52.501090000000005,Linde,LINDE,Pücklerstraße,undefined,03557,1986.0,33,Friedrichshain-Kreuzberg,2020-07-12 12:49:53.261846+00,50,50
_vzcfgiwiw,13.4083,52.53997,Vogelbeere,MEHLBEERE,undefined,undefined,79441,2012.0,7,Pankow,2020-08-14 15:37:58.14594+00,50,100
_vziuj7rl5,13.439689999999999,52.55231,Winter-Linde,LINDE,Friesickestraße,undefined,40912,1991.0,28,Pankow,2020-08-07 19:44:50.620272+00,50,150
_vzw1kkci9,13.34695,52.54966999999999,Holländische Linde,LINDE,Togostraße,7,377700,1980.0,39,Mitte,2020-08-23 22:12:59.155062+00,25,75
_w063w606c,13.341560000000001,52.487680000000005,Robinie,ROBINIE,Salzburger Straße,10,17823,1951.0,68,Tempelhof-Schöneberg,2020-05-24 19:28:49.868445+00,10,40
_w06szt5oq,13.46906,52.51775,Winter-Linde,LINDE,Voigtstraße,undefined,VOIGT,1999.0,20,Friedrichshain-Kreuzberg,2020-07-19 20:09:55.677964+00,50,50
_w0dasao6p,13.440529999999999,52.4806,Kanadischer Weißdorn 'Toba',WEIßDORN,Anzengruberstraße,6,322,2017.0,2,Neukölln,2020-05-21 13:58:34.065943+00,10,60
_w0qozxzkh,13.33545,52.47067,Sommer-Linde,LINDE,Dickhardtstraße,57,17891,1970.0,49,Tempelhof-Schöneberg,2020-06-18 17:48:29.26719+00,25,25
_w134tx545,13.39354,52.49346,Chinesische Wild-Birne,BIRNE,Fürbringerstraße,undefined,01431,1995.0,24,Friedrichshain-Kreuzberg,2020-05-20 17:19:34.5523+00,10,10
_w14wbhex7,13.33265,52.4756,Gemeine Rosskastanie,ROSSKASTANIE,Handjerystraße,undefined,17863,1992.0,27,Tempelhof-Schöneberg,2020-06-20 15:00:24.657055+00,50,200
_w1fk7vkkr,13.364720000000002,52.48621,Kleinkronige Winter-Linde,LINDE,Hohenfriedbergstraße,10,17868,2000.0,19,Tempelhof-Schöneberg,2020-06-01 10:25:29.453541+00,25,25
_w24fs4yqm,13.42128,52.545280000000005,Hainbuche,HAINBUCHE,Stargarder Straße,undefined,42762,1994.0,25,Pankow,2020-06-25 16:09:37.053397+00,10,45
_w2ecu30tk,13.319920000000002,52.505559999999996,Winter-Linde 'Greenspire',LINDE,Bleibtreustraße,5A,00607,2010.0,9,Charlottenburg-Wilmersdorf,2020-05-21 08:16:49.872099+00,10,10
_w2ichyoxw,13.378720000000001,52.491719999999994,Echter Rotdorn,WEIßDORN,Yorckstraße,undefined,04977,2009.0,10,Friedrichshain-Kreuzberg,2020-06-11 11:05:46.467928+00,50,450
_w2skp4h7z,13.447870000000002,52.52825,Ahorn,AHORN,Cotheniusstraße,undefined,40530,1999.0,20,Pankow,2020-06-23 21:58:06.080316+00,10,10
_w3d0070ql,13.46449,52.52145,Feld-Ahorn,AHORN,undefined,undefined,77800,2004.0,15,Pankow,2020-08-18 08:38:47.977025+00,50,100
_w3wy465et,13.31615,52.47945,"Berg-Ahorn, Weiss-Ahorn",AHORN,Aachener Straße,25,00001,1975.0,44,Charlottenburg-Wilmersdorf,2020-07-07 09:13:49.486277+00,5,5
_w41p3gpds,13.3411,52.4881,Robinie,ROBINIE,Salzburger Straße,12,17823,1998.0,21,Tempelhof-Schöneberg,2020-05-22 19:50:51.913934+00,10,10
_w49jicv12,13.339820000000001,52.526869999999995,Pyramiden-Hainbuche,HAINBUCHE,Bredowstraße,46,220520,1988.0,31,Mitte,2020-05-28 10:49:40.239678+00,10,10
_w4ctjpcjc,13.30524,52.49657,Spitz-Ahorn,AHORN,Eisenzahnstraße,59,01110,1965.0,54,Charlottenburg-Wilmersdorf,2020-06-03 15:04:21.352621+00,25,25
_w51z4y0rx,13.30894,52.52465,Hainbuche,HAINBUCHE,Nordhauser Straße,10,03266,2005.0,14,Charlottenburg-Wilmersdorf,2020-08-16 14:32:05.910168+00,50,50
_w5juj4g89,13.44566,52.47999,Robinie,ROBINIE,Stuttgarter Straße,10,4371,1985.0,34,Neukölln,2020-06-30 19:39:16.421229+00,50,75
_w5x43elb8,13.554129999999999,52.43472,Krim-Linde,LINDE,Arndtstraße,undefined,070124,1937.0,82,Treptow-Köpenick,2020-08-16 18:09:51.752487+00,10,10
_w5zcl0jv3,13.392370000000001,52.49961999999999,Ahornblättrige Platane,PLATANE,Mehringplatz,undefined,07075,1943.0,76,Friedrichshain-Kreuzberg,2020-06-25 19:23:55.227414+00,25,35
_w64yum2py,13.30495,52.49423,Spitz-Ahorn,AHORN,Eisenzahnstraße,50,01110,1977.0,42,Charlottenburg-Wilmersdorf,2020-07-16 14:29:05.62368+00,50,50
_w6c0fg70y,13.401229999999998,52.58724,Winter-Linde 'Greenspire',LINDE,Uhlandstraße,undefined,43365,2016.0,3,Pankow,2020-05-21 12:57:58.903215+00,10,20
_w6es5zywm,13.32073,52.47736,Robinie,ROBINIE,Varziner Straße,23,17801,1985.0,34,Tempelhof-Schöneberg,2020-07-21 06:33:02.33161+00,50,100
_w6ixin1et,13.29326,52.49534,Spitz-Ahorn,AHORN,Johann-Sigismund-Straße,9A,02254,1982.0,37,Charlottenburg-Wilmersdorf,2020-08-09 09:54:43.690351+00,10,10
_w6tsjlr6t,13.25337,52.52071,Winter-Linde,LINDE,Westendallee,76,04813,1985.0,34,Charlottenburg-Wilmersdorf,2020-06-29 19:21:12.801653+00,50,100
_w6w5nlzr4,13.46675,52.51704,Chinesische Wild-Birne,BIRNE,Schreinerstraße,undefined,SCHREIN,1999.0,20,Friedrichshain-Kreuzberg,2020-05-24 10:18:04.377809+00,50,90
_w7ekq41mu,13.306970000000002,52.513769999999994,Fächerblattbaum,GINKGO,Richard-Wagner-Straße,ggü. 13,03697,1984.0,35,Charlottenburg-Wilmersdorf,2020-06-17 19:50:10.933496+00,50,150
_w7o6ub87v,13.349929999999999,52.50131,Silber-Linde,LINDE,Courbièrestraße,13,17900,1987.0,32,Tempelhof-Schöneberg,2020-06-12 14:42:04.21107+00,10,20
_w7r1edc0h,13.366970000000002,52.50131,Spitz-Ahorn 'Peters Grüne',AHORN,Körnerstraße,7,243200,2008.0,11,Mitte,2020-06-17 17:37:13.716689+00,25,50
_w7wip61q3,13.36219,52.49211999999999,Spitz-Ahorn,AHORN,Steinmetzstraße,36,17812,1983.0,36,Tempelhof-Schöneberg,2020-08-16 12:51:50.17102+00,25,25
_w82aa79dc,13.35896,52.48219,Spitz-Ahorn,AHORN,Cheruskerstraße,28,17646,1981.0,38,Tempelhof-Schöneberg,2020-08-14 06:41:22.422411+00,25,50
_w8ahaht16,13.423689999999999,52.542930000000005,Trauben-Kirsche 'Tiefurt',undefined,Hiddenseer Straße,undefined,41302,1998.0,21,Pankow,2020-09-20 22:51:31.581529+00,10,10
_w8mu4tigl,13.5083,52.50564,Spitz-Ahorn,AHORN,Kraetkestraße,undefined,24SB22,1998.0,21,Lichtenberg,2020-06-02 04:04:04.859545+00,25,50
_w94dfogzp,13.4497,52.4486,"Berg-Ahorn, Weiss-Ahorn",AHORN,Fritz-Reuter-Allee,46,1414,2012.0,7,Neukölln,2020-05-21 09:33:25.340558+00,25,25
_w9jb8visy,13.31598,52.4617,Gewöhnliche Esche,ESCHE,Flemmingstraße,19,1298,1945.0,74,Steglitz-Zehlendorf,2020-07-05 06:48:32.613546+00,5,5
_w9mnzo989,13.33801,52.486880000000006,Gemeine Rosskastanie,ROSSKASTANIE,Bozener Straße,12,17895,1942.0,77,Tempelhof-Schöneberg,2020-06-02 18:23:32.833196+00,50,200
_wak9ey0h4,13.270489999999999,52.511430000000004,Spitz-Ahorn,AHORN,Stormstraße,4,04348,1985.0,34,Charlottenburg-Wilmersdorf,2020-05-22 04:49:06.719468+00,25,25
_waot8i96g,13.434579999999999,52.485409999999995,Kaiser-Linde,LINDE,Weichselstraße,14,4755,1984.0,35,Neukölln,2020-05-22 16:05:39.183863+00,5,60
_wat4ywzyr,13.349770000000001,52.50133,Silber-Linde,LINDE,Courbièrestraße,7,17900,1993.0,26,Tempelhof-Schöneberg,2020-06-04 18:29:25.206285+00,50,130
_wawjc0yv1,13.35585,52.548590000000004,Kugel-Ahorn,AHORN,Utrechter Straße,2,30637,1960.0,59,Mitte,2021-04-25 08:05:25.456671+00,25,25
_wb0qpn7ur,13.429910000000001,52.49801,Linde,LINDE,Wiener Straße,undefined,04842,1985.0,34,Friedrichshain-Kreuzberg,2020-09-08 20:21:42.464463+00,10,35
_wb2wo4ypn,13.332579999999998,52.464659999999995,Sommer-Linde,LINDE,Peschkestraße,13,3432,1992.0,27,Steglitz-Zehlendorf,2020-05-26 20:38:55.04188+00,10,640
_wbsbpqdow,13.2624,52.5133,Apfel-Dorn,WEIßDORN,Hessenallee,4b,01982,2009.0,10,Charlottenburg-Wilmersdorf,2020-08-06 11:18:28.410074+00,10,10
